name,price,original_price,image_url,description,category,brand,predicted_style
蝴蝶結綁繩造型草編魚夫帽 兩色售,150,NT. 490,https://photo.queenshop.com.tw/07020925/07020925-12.jpg,蝴蝶結綁繩造型草編魚夫帽細膩線圈草編勾勒質感滿滿鏤空設計夏季穿戴不怕悶熱貼心可調式頭圍適合各種頭型蝴蝶結綁繩增添整體時尚感簡單搭配就好看有型！,配件,QueenShop,"['日系', '休閒']"
柏心聯名 抽鬚百褶牛仔短裙-藍 S/M/L,300,NT. 880,https://photo.queenshop.com.tw/03010898/03010898-06.jpg,柏心聯名 抽鬚百褶牛仔短裙選用經典好穿搭又有挺度的牛仔布料貼心內裡設計 安心活動不怕走光下擺抽鬚造型 為穿搭增添設計小巧思單穿可愛甜辣 也可以內搭長褲時髦有層次感!,下身,QueenShop,"['甜美', '休閒']"
側調節腰帶斜紋直筒長褲 S/M/L,700,NT. 590,https://photo.queenshop.com.tw/04101535/04101535-99.jpg,側調節腰帶斜紋直筒長褲重磅斜條紋舒適面料獨特的可調節雙側腰帶可依個人喜好輕鬆調整鬆緊度簡單搭配素T就充滿設計感,下身,QueenShop,"['簡約', '休閒']"
光澤側拉鍊口袋打褶剪接長褲 兩色售 1/2/3,310,NT. 880,https://photo.queenshop.com.tw/04101845/04101845-01.jpg,光澤側拉鍊口袋打褶剪接長褲選用柔軟親膚的光澤透氣面料側拉鍊口袋 方便實用又安全打褶剪接設計 增添造型亮點搭配T恤與襯衫 展現個性凹豆穿搭~,下身,QueenShop,"['街頭', '休閒']"
高腰側邊打褶造型寬版長褲-白 S/M/L,520,NT. 790,https://photo.queenshop.com.tw/04110576/04110576-03.jpg,高腰側邊打褶造型寬版長褲選用親膚有挺度的純棉布料寬版版型 修飾下身合適任何身形側邊打褶造型 為穿搭增添立體度上身搭配背心 展現夏日時尚穿搭~,下身,QueenShop,"['簡約', '休閒']"
MILLBURY刺繡設計棒球帽 四色售,150,NT. 490,https://photo.queenshop.com.tw/07020813/07020813-03.jpg,Made in KoreaMILLBURY刺繡設計棒球帽親膚透氣舒適面料貼心可調式頭圍和氣孔設計搭配英文刺繡造型 俏皮可愛隨意都好搭配的棒球帽~,配件,QueenShop,"['韓系', '休閒']"
質感編織造型小圓帽 兩色售,130,NT. 590,https://photo.queenshop.com.tw/07020912/07020912-03.jpg,Made in Korea質感編織造型小圓帽韓國選品系列細膩線圈編織勾勒質感滿滿鏤空設計夏季穿戴不怕悶熱貼心可調式頭圍適合各種頭型簡單搭配就好看可愛！,配件,QueenShop,"['韓系', '甜美']"
波希米亞風格綁帶草帽 兩色售,180,NT. 590,https://photo.queenshop.com.tw/07020958/07020958-08.jpg,波希米亞風格綁帶草帽選用硬挺的草編材質俐落有型波西米亞風格裝飾 讓草帽更亮眼綁帶設計 可自由變換綁法兼具遮陽與外型 是夏日的必備搭配好物!,配件,QueenShop,"['復古', '休閒']"
撞色車線澎袖蛋糕長洋裝 兩色售,550,NT. 980,https://photo.queenshop.com.tw/01086565/01086565-01.jpg,撞色車線澎袖蛋糕長洋裝選用舒適透氣的棉麻面料澎袖與蛋糕版型 修飾手臂與下身線條撞色車線設計 增添整體造型亮點簡單搭配就日系可愛!,連身,QueenShop,"['日系', '甜美']"
剪接蕾絲細肩網紗罩衫-黑,80,NT. 490,https://photo.queenshop.com.tw/01098876/01098876-01.jpg,剪接蕾絲細肩網紗罩衫選用輕柔網紗面料細膩蕾絲緹花紋理面料輕薄 穿上舒適有型簡單搭配西裝褲 打造率性簡約穿搭,上衣,QueenShop,"['優雅', '簡約']"
簡約側抽皺設計合身圓領上衣-黑,120,NT. 290,https://photo.queenshop.com.tw/01098882/01098882-01.jpg,簡約側抽皺設計合身圓領上衣選用舒適柔軟的親膚面料側抽皺設計 質感滿滿合身圓領造型 修飾身型比例下身搭配西裝褲 展現氣質LOOK!,上衣,QueenShop,"['簡約', '優雅']"
柏心聯名 澎袖透紗蛋糕短洋裝罩衫-淺灰,130,NT. 1280,https://photo.queenshop.com.tw/01098928/01098928-40.jpg,柏心聯名 澎袖透紗蛋糕短洋裝罩衫選用舒適親膚的柔軟面料澎袖剪裁營造立體感 雙層蛋糕裙襬 展現飄逸層次感搭配短版上衣短裙 展現甜美浪漫LOOK!,連身,QueenShop,"['日系', '甜美']"
仿舊刷色抽繩寬版牛仔褲 S/M/L,650,NT. 790,https://photo.queenshop.com.tw/04011694/04011694-99.jpg,仿舊刷色抽繩寬版牛仔褲選用牛仔面料 經典好看又舒適寬版版型合適任何身形仿舊刷色設計 增添整體復古氣息上身搭配合身上衣 展現休閒率性風格~,下身,QueenShop,"['復古', '休閒']"
男裝 格紋洗水抓皺寬版長褲 兩色售 M-XL,670,NT. 1180,https://photo.queenshop.com.tw/04101943/04101943-14.jpg,男裝 格紋洗水抓皺寬版長褲選用透氣有挺度的混紡布料格紋洗水外型 充滿復古文青氣息側抓皺設計 為穿搭增添立體度簡單搭配素T與襯衫 展現帥氣有型Look!,下身,QueenShop,"['復古', '日系']"
雙色造型編織草帽,150,NT. 590,https://photo.queenshop.com.tw/07020828/07020828-99.jpg,雙色造型編織草帽硬挺草編面料有型俐落雙色造型可愛甜美遮陽實用性結合優雅造型感夏日度假出遊的必備單品 !,配件,QueenShop,"['甜美', '優雅']"
大花朵網紗透膚中筒襪 兩色售,50,NT. 130,https://photo.queenshop.com.tw/07110545/07110545-01.jpg,Made in Korea大花朵網紗透膚中筒襪選用柔軟舒適的網紗面料網紗透膚設計 增添整體層次度大花朵造型 別致又亮眼搭配娃娃鞋 穿出質感有型穿搭!,配件,QueenShop,"['韓系', '甜美']"
剪接坑條木耳邊綁脖背心洋裝-黑,380,NT. 790,https://photo.queenshop.com.tw/01087042/01087042-01.jpg,剪接坑條木耳邊綁脖背心洋裝選用100%的純棉面料綁脖背心剪裁修飾肩頸線條剪接坑條設計 為輪廓添上柔和層次單穿或搭配薄襯衫 簡單展現優雅氣質,連身,QueenShop,"['優雅', '簡約']"
光澤抽皺綁帶短版背心-黑,100,NT. 390,https://photo.queenshop.com.tw/01098294/01098294-01.jpg,光澤抽皺綁帶短版背心選用輕薄舒適的刷刷面料下擺抽皺綁帶設計 可自由變化衣服輪廓短版版型 修飾身形比例下身搭配褲裝 穿出個性質感Look~,上衣,QueenShop,"['韓系', '性感']"
透膚附綁帶兩穿罩衫背心-咖啡,70,NT. 490,https://photo.queenshop.com.tw/01099000/01099000-14.jpg,透膚附綁帶兩穿罩衫背心選用輕盈透氣的透紗布料兩穿設計 可自由選擇搭配貼心附綁帶 讓造型變化更多樣內搭背心與牛仔褲 展現輕鬆質感穿搭~,上衣,QueenShop,"['日系', '甜美']"
腰頭蕾絲花邊緞面長裙-黑 S/M/L,350,NT. 590,https://photo.queenshop.com.tw/03021618/03021618-01.jpg,腰頭蕾絲花邊緞面長裙選用滑順柔軟有垂墜度的布料緞面設計 隨意擺動都散發光澤腰頭蕾絲花邊設計 打造穿搭上的小心機上衣搭配合身短T 展現簡約時尚穿搭~,下身,QueenShop,"['優雅', '簡約']"
背後層次牛仔色直筒落地褲 S/M/L,570,NT. 690,https://photo.queenshop.com.tw/04011466/04011466-99.jpg,背後層次牛仔色直筒落地褲率性直筒牛仔褲散發出自然調調落地版型帥氣又顯腿長背後特別的深淺色造型四季都適合穿著,下身,QueenShop,"['休閒', '街頭']"
織帶造型多口袋工裝短褲 兩色售 1/2,210,NT. 680,https://photo.queenshop.com.tw/04130252/04130252-02.jpg,織帶造型多口袋工裝短褲選用親膚有挺度的刷刷面料寬版版型與鬆緊腰頭 合適任何身形織帶多口袋設計 兼具實用與造型上身搭配寬版上衣或襯衫都好看有型!,下身,QueenShop,['工裝']
方頭造型皮帶 兩色售,150,NT. 160,https://photo.queenshop.com.tw/07100088/07100088-01.jpg,方頭造型皮帶質感滿分的方頭設計簡單的造型很好搭配善用配件單品讓穿搭更完整,配件,QueenShop,['簡約']
UHURU印字撞色拼接短袖上衣 兩色售 1/2,250,NT. 690,https://photo.queenshop.com.tw/01190210/01190210-24.jpg,UHURU印字撞色拼接短袖上衣選用透氣親膚的刷刷布料拼接設計 兼具外觀與機能下擺抽繩造型 可自由調節廓型搭配短褲 展現休閒率性LOOK,上衣,QueenShop,"['休閒', '街頭']"
面皮紋抽皺造型腋下包 三色售,250,NT. 690,https://photo.queenshop.com.tw/06070363/06070363-01.jpg,素面皮紋抽皺造型腋下包選用滑順有挺度的人造皮革面料皮紋抽皺造型設計感滿滿內袋設計方便攜帶小物可手拿也可肩背 輕鬆好搭配！,配件,QueenShop,"['優雅', '簡約']"
男裝 素面單口袋寬版襯衫 三色售 M/L/XL,320,NT. 790,https://photo.queenshop.com.tw/01025527/01025527-01.jpg,男裝 素面單口袋寬版襯衫選用舒適透氣又有挺度的100%純棉布料素面設計 三色都百搭又實穿胸前單口袋造型 兼具外型與實用性搭配工裝褲 展現率性風格穿搭~,上衣,QueenShop,"['工裝', '簡約']"
剪接車線造型坑條合身上衣-黑,200,NT. 390,https://photo.queenshop.com.tw/01098128/01098128-01.jpg,剪接車線造型坑條合身上衣選用柔軟親膚的人造面料彈性極佳穿脫自在方便微合身版型可當內搭上衣簡單搭配洋裝或是襯衫就好看輕鬆穿出高級時尚感！,上衣,QueenShop,['簡約']
素面洗舊後剪接寬版上衣 S/M/L/XL,310,NT. 590,https://photo.queenshop.com.tw/01190088/01190088-99.jpg,素面洗舊後剪接寬版上衣男裝系列選用純棉面料 透氣柔軟不悶熱領口羅紋剪接 好穿脫不易鬆弛洗舊與後剪接設計 增添造型亮點簡單搭配 展現時尚率性穿搭!,上衣,QueenShop,"['休閒', '簡約']"
童裝 單口袋素色純棉短袖上衣 三色售M/L/XL,130,NT. 390,https://photo.queenshop.com.tw/01190220/01190220-05.jpg,童裝 單口袋素色純棉短袖上衣選用100%純棉材質 親膚柔軟 單穿也舒適不刺膚素面設計 簡約百搭多種尺寸選擇 合適所有身型!,上衣,QueenShop,"['簡約', '休閒']"
簡約前中打褶壓線直筒西裝褲-灰 S/M/L,350,NT. 690,https://photo.queenshop.com.tw/04030415/04030415-02.jpg,簡約前中打褶壓線直筒西裝褲-灰滑順純棉西裝面料親膚好穿前中線打褶壓線顯襯下身筆直修長微老爺褲腳直筒褲版型基本百搭簡單搭配襯衫或短T都很簡約好看!,下身,QueenShop,"['簡約', '正裝']"
素面落地直筒西裝長褲-咖啡 S/M/L,510,NT. 690,https://photo.queenshop.com.tw/04030476/04030476-14.jpg,素面落地直筒西裝長褲選用有挺度不易皺的西裝布料落地直筒版型 修飾雙腿線條素面設計 簡約有質感好搭配搭配襯衫或高領短T 展現氣質優雅Look~,下身,QueenShop,"['簡約', '優雅']"
休閒大口袋設計繭型長褲 兩色售 S-XL,500,NT. 790,https://photo.queenshop.com.tw/04101830/04101830-35.jpg,休閒大口袋設計繭型長褲男裝系列選用透氣有挺度的混紡面料繭型褲版型 修飾腿部線條大口袋設計 方便實用又有型搭配短袖與背心 展現夏日多層次穿搭~,下身,QueenShop,"['休閒', '街頭']"
造型拉鍊口袋工裝短褲 兩色售 1/2/3,250,NT. 690,https://photo.queenshop.com.tw/04130255/04130255-02.jpg,造型拉鍊口袋工裝短褲選用親膚有挺度的刷刷面料腰頭插釦腰帶設計可自由調節不限身形造型拉鍊口袋 方便實用又有型搭配T恤與背心 穿出時尚凹豆風~,下身,QueenShop,"['工裝', '休閒']"
質感後編織綁帶造型草帽 兩色售,200,NT. 590,https://photo.queenshop.com.tw/07020904/07020904-12.jpg,質感後編織綁帶造型草帽選用透氣輕感的編織材質後編織綁帶設計 可自由變化造型可調式頭圍 合適任何頭型搭配洋裝 穿出氣質浪漫穿搭!,配件,QueenShop,"['優雅', '休閒']"
糖果色系愛心造型髮夾 三色售,30,NT. 190,https://photo.queenshop.com.tw/07090364/07090364-05.jpg,Made in Korea糖果色系愛心造型髮夾韓國選品系列色系飽滿的愛心髮夾質感好看金屬壓夾方便調整位置簡單配件點綴整體造型！,配件,QueenShop,"['韓系', '甜美']"
蝴蝶結三排造型髮夾 四色售,80,NT. 250,https://photo.queenshop.com.tw/07090374/07090374-03.jpg,Made in Korea蝴蝶結三排造型髮夾韓國選品系列綁帶蝴蝶結造型甜美好看四種顏色任君挑選拋光感緞帶質感滿滿牛仔藍色系個性可愛簡單搭配就好看時尚！,配件,QueenShop,"['韓系', '甜美']"
交叉線條設計透膚中筒襪 兩色售,50,NT. 130,https://photo.queenshop.com.tw/07110544/07110544-01.jpg,Made in Korea交叉線條設計透膚中筒襪選用柔軟親膚的網紗面料底部厚度設計 穿起來更舒適交叉線條造型 增添整體造型亮點搭配娃娃鞋 穿出優雅氣質風!,配件,QueenShop,"['優雅', '韓系']"
V領排釦設計細針織短版上衣-黑,260,NT. 490,https://photo.queenshop.com.tw/01013030/01013030-01.jpg,V領排釦設計細針織短版上衣選用柔軟舒適的針織面料細膩織紋勾勒整體質感滿分排釦設計穿脫方便又自在短版版型修飾整體線條簡單搭配褲裝裙裝就好看有型！,上衣,QueenShop,"['簡約', '休閒']"
刷破設計前短後長針織上衣-黑,300,NT. 590,https://photo.queenshop.com.tw/01013296/01013296-01.jpg,刷破設計前短後長針織上衣選用柔軟透氣的針織面料前短後長設計 修飾身形比例刷破造型 為整體增添亮點簡單搭配裙裝 穿出別緻亮麗Look!,上衣,QueenShop,"['日系', '街頭']"
素色多口袋設計寬版上衣 兩色售,320,NT. 580,https://photo.queenshop.com.tw/01024926/01024926-01.jpg,素色多口袋設計寬版上衣舒適微挺純棉面料貼心多口袋設計 方便實穿寬鬆版型合適各種身形可開扣內加長袖打底衣也可單穿簡單搭配褲裝 展現率性LOOK~,上衣,QueenShop,"['工裝', '休閒']"
撞色圖案古巴領寬版襯衫 兩色售 1/2,200,NT. 680,https://photo.queenshop.com.tw/01025329/01025329-01.jpg,撞色圖案古巴領寬版襯衫選用透氣輕盈的純棉面料撞色圖案 活力有特色古巴領設計 修飾臉部與肩頸線條開釦搭配T恤 展現層次凹豆Look~,上衣,QueenShop,"['復古', '休閒']"
後鏤空抽繩刷刷感細肩洋裝-灰,220,NT. 690,https://photo.queenshop.com.tw/01086994/01086994-02.jpg,後鏤空抽繩刷刷感細肩洋裝選用舒適親膚的刷刷面料背部鏤空 增添層次感與趣味性抽繩細節可以自由調節單穿平口 展現質感簡約LOOK!,連身,QueenShop,"['簡約', '性感']"
童裝 抽鬚綁帶牛仔吊帶洋裝 M/L/XL,370,NT. 590,https://photo.queenshop.com.tw/01087053/01087053-99.jpg,童裝 抽鬚綁帶牛仔吊帶洋裝選用經典好穿好搭的牛仔布料肩帶綁帶設計 可自由調整至舒適長度下擺抽鬚造型 為穿搭增添亮點內搭背心或T恤 展現活力俏皮Look~,連身,QueenShop,"['休閒', '甜美']"
簡約側抽皺設計圓領無袖背心-咖,150,NT. 390,https://photo.queenshop.com.tw/01098204/01098204-14.jpg,簡約側抽皺設計圓領無袖背心細針獨特棉質面料交錯勾勒圓領版型修飾臉部曲線側抽皺造型增添整體設計感簡單單穿就好看時尚！,上衣,QueenShop,['簡約']
簡約側抽皺設計合身圓領上衣-杏灰,120,NT. 290,https://photo.queenshop.com.tw/01098880/01098880-75.jpg,簡約側抽皺設計合身圓領上衣選用舒適柔軟的親膚面料側抽皺設計 質感滿滿合身圓領造型 修飾身型比例下身搭配西裝褲 展現氣質LOOK!,上衣,QueenShop,"['簡約', '優雅']"
素面酒瓶領側抓皺背心-咖,100,NT. 390,https://photo.queenshop.com.tw/01098948/01098948-14.jpg,素面酒瓶領側抓皺背心選用柔軟棉質面料酒瓶領設計 修飾臉部線條側邊抓皺造型 穿上氣質更加分簡單搭配裙裝 打造優雅高級感穿搭,上衣,QueenShop,['優雅']
質感短版短袖西裝外套-白 S/M,450,NT. 890,https://photo.queenshop.com.tw/02030567/02030567-03.jpg,質感短版短袖西裝外套選用滑順不易皺的西裝布料短版版型 修飾身形比例短袖設計 在炎熱的夏日穿起來也舒適內搭裙裝或褲裝都合適好看!,上衣,QueenShop,"['簡約', '優雅']"
側口袋設計休閒直筒長褲 三色售 S/M/L/XL,600,NT. 790,https://photo.queenshop.com.tw/04101774/04101774-01.jpg,側口袋設計休閒直筒長褲男裝系列選用斜紋布面料立挺有型前後口袋側邊造型口袋多口袋機能設計好實用直筒褲版型拉高下身比例隨性搭配都休閒率性好穿,下身,QueenShop,"['休閒', '工裝']"
前多打褶設計西裝寬褲-卡其 S/M/L,490,NT. 690,https://photo.queenshop.com.tw/04110562/04110562-34.jpg,前多打褶設計西裝寬褲選用舒適不易皺的西裝面料寬版版型 修飾腿部線條前多打褶設計 增添整體層次度上身搭配西裝外套 展現正式套裝Look!,下身,QueenShop,"['正裝', '簡約']"
素面粗編織設計漁夫草帽 兩色售,150,NT. 490,https://photo.queenshop.com.tw/07020819/07020819-H1.jpg,Made in Korea素面粗編織設計漁夫草帽柔軟舒適面料精緻粗針織質感滿分簡約素面設計百搭好看簡單搭配就好時尚！,配件,QueenShop,"['韓系', '簡約']"
鏤空粗編織造型漁夫帽 兩色售,150,NT. 490,https://photo.queenshop.com.tw/07020903/07020903-03.jpg,鏤空粗編織造型漁夫帽選用舒適柔軟的人造材質鏤空編織造型質感滿滿百搭色系多種選擇都好看簡單搭配就日系可愛！,配件,QueenShop,"['日系', '休閒']"
